
[Name]
inlet

[Data]
X [ m ], Y [ m ], Z [ m ]
-2.64779776e-01, 1.24265321e-01, -5.05765021e-01
7.93064058e-01, 5.66559553e-01, -5.05765021e-01
-2.13741392e-01, 8.77784073e-01, -5.05765021e-01
1.97817665e-02, 8.59678507e-01, -5.05765021e-01
-8.72191135e-03, 8.69251907e-01, -5.05765021e-01
1.64761245e-02, 8.84302616e-01, -5.05765021e-01
-3.52640420e-01, 2.06167385e-01, -5.05765021e-01
-3.49517286e-01, 5.38140714e-01, -5.05765021e-01
-7.82162249e-01, 8.77966106e-01, -5.05765021e-01
-6.09941900e-01, 4.99763452e-02, -5.05765021e-01
7.23564684e-01, 1.09685624e+00, -5.05765021e-01
5.27679384e-01, 3.68954539e-02, -5.05765021e-01
-5.68923652e-01, 8.83478284e-01, -5.05765021e-01
-1.96382344e-01, 9.97302353e-01, -5.05765021e-01
4.38423455e-01, 8.63267407e-02, -5.05765021e-01
-2.88026601e-01, 2.14410603e-01, -5.05765021e-01
2.54931748e-01, 7.16065288e-01, -5.05765021e-01
-7.58738160e-01, 1.08764696e+00, -5.05765021e-01
3.52304056e-02, 2.02398866e-01, -5.05765021e-01
-1.49346367e-01, 5.13529122e-01, -5.05765021e-01
-1.78763062e-01, 5.14923513e-01, -5.05765021e-01
3.80024403e-01, 4.01106387e-01, -5.05765021e-01
-7.27380872e-01, 7.56908417e-01, -5.05765021e-01
7.99106658e-01, 7.35828951e-02, -5.05765021e-01
1.74472928e-01, 4.74392682e-01, -5.05765021e-01
4.06527698e-01, 9.72652078e-01, -5.05765021e-01
6.34906590e-01, 1.09592199e+00, -5.05765021e-01
-1.40848920e-01, 3.71896386e-01, -5.05765021e-01
1.68882057e-01, 3.90287966e-01, -5.05765021e-01
4.65841532e-01, 1.01036632e+00, -5.05765021e-01
7.99708128e-01, 4.26314741e-01, -5.05765021e-01
-1.18046008e-01, 5.11135101e-01, -5.05765021e-01
-2.05380440e-01, 5.15923023e-01, -5.05765021e-01
2.94586211e-01, 8.81299555e-01, -5.05765021e-01
7.66852915e-01, 1.85729519e-01, -5.05765021e-01
-2.00405553e-01, 8.55165064e-01, -5.05765021e-01
1.45346701e-01, 9.67200041e-01, -5.05765021e-01
-4.99975890e-01, 1.80383801e-01, -5.05765021e-01
2.58948933e-02, 1.32400885e-01, -5.05765021e-01
6.62195802e-01, 6.27927184e-01, -5.05765021e-01
-1.00677669e-01, 1.66388556e-01, -5.05765021e-01
-4.24661368e-01, 2.08614394e-01, -5.05765021e-01
4.84131247e-01, 3.50688070e-01, -5.05765021e-01
1.30670890e-01, 8.60361695e-01, -5.05765021e-01
-4.88569915e-01, 3.01150959e-02, -5.05765021e-01
6.06541336e-01, 6.70217931e-01, -5.05765021e-01
-3.86205465e-01, 1.05910325e+00, -5.05765021e-01
7.93237090e-01, 7.31576920e-01, -5.05765021e-01
6.09261930e-01, 3.87830645e-01, -5.05765021e-01
6.00963295e-01, 9.71237719e-01, -5.05765021e-01
-3.12976718e-01, 2.22319409e-01, -5.05765021e-01
2.96899360e-02, 1.14124441e+00, -5.05765021e-01
6.63039982e-02, 9.98864055e-01, -5.05765021e-01
2.56093740e-01, 3.28445844e-02, -5.05765021e-01
2.32204661e-01, 3.40248235e-02, -5.05765021e-01
6.78341016e-02, 9.27008569e-01, -5.05765021e-01
-5.60311496e-01, 4.63639528e-01, -5.05765021e-01
-6.91365153e-02, 2.06137300e-01, -5.05765021e-01
-7.42389262e-01, 1.16629533e-01, -5.05765021e-01
3.38555127e-01, 3.62272635e-02, -5.05765021e-01
1.26781270e-01, 8.21396038e-02, -5.05765021e-01
4.41971183e-01, 6.94584370e-01, -5.05765021e-01
5.45261860e-01, 9.83417630e-01, -5.05765021e-01
6.87916040e-01, 4.95845050e-01, -5.05765021e-01
-4.57363695e-01, 2.39850968e-01, -5.05765021e-01
-6.12270176e-01, 1.46663979e-01, -5.05765021e-01
4.50746417e-01, 6.70569301e-01, -5.05765021e-01
4.78047848e-01, 6.64247513e-01, -5.05765021e-01
-2.33990803e-01, 1.94575548e-01, -5.05765021e-01
-2.95683444e-01, 7.51382530e-01, -5.05765021e-01
2.07125664e-01, 1.03319772e-01, -5.05765021e-01
3.58763665e-01, 4.43774045e-01, -5.05765021e-01
4.75117177e-01, 3.73700529e-01, -5.05765021e-01
5.08630574e-01, 4.26274419e-01, -5.05765021e-01
6.45089507e-01, 5.03404379e-01, -5.05765021e-01
-1.89887926e-01, 8.30686614e-02, -5.05765021e-01
7.42001176e-01, 8.82345378e-01, -5.05765021e-01
7.91933894e-01, 9.00596917e-01, -5.05765021e-01
1.95748001e-01, 8.65574121e-01, -5.05765021e-01
-5.31791031e-01, 1.11945421e-01, -5.05765021e-01
1.69364616e-01, 5.81519380e-02, -5.05765021e-01
1.46496281e-01, 4.75763120e-02, -5.05765021e-01
1.46281287e-01, 6.60041645e-02, -5.05765021e-01
-1.21803015e-01, 8.44851196e-01, -5.05765021e-01
-3.37213069e-01, 7.45411873e-01, -5.05765021e-01
2.99575999e-02, 4.32033539e-01, -5.05765021e-01
-1.12151124e-01, 9.71714437e-01, -5.05765021e-01
1.54600322e-01, 3.76561999e-01, -5.05765021e-01
7.38468587e-01, 5.56722045e-01, -5.05765021e-01
-5.10724187e-01, 3.63352537e-01, -5.05765021e-01
-3.63574535e-01, 1.05680838e-01, -5.05765021e-01
7.01993883e-01, 3.96979094e-01, -5.05765021e-01
-2.32512146e-01, 7.64522731e-01, -5.05765021e-01
-2.97132343e-01, 1.01355028e+00, -5.05765021e-01
-2.73004621e-01, 2.39052087e-01, -5.05765021e-01
-6.54188812e-01, 6.67783499e-01, -5.05765021e-01
-3.42244238e-01, 1.05364788e+00, -5.05765021e-01
-5.19299388e-01, 2.77872384e-01, -5.05765021e-01
-3.51332188e-01, 5.82058728e-01, -5.05765021e-01
1.41733766e-01, 4.45800602e-01, -5.05765021e-01
3.40240806e-01, 1.46676838e-01, -5.05765021e-01
1.48556441e-01, 1.07367861e+00, -5.05765021e-01
4.98311013e-01, 1.02045417e+00, -5.05765021e-01
-8.45243260e-02, 1.86267421e-01, -5.05765021e-01
-4.42704707e-01, 4.68399733e-01, -5.05765021e-01
4.51614082e-01, 6.12033486e-01, -5.05765021e-01
-5.58844090e-01, 3.96107025e-02, -5.05765021e-01
-3.03543240e-01, 3.67100805e-01, -5.05765021e-01
-6.87306881e-01, 5.51121891e-01, -5.05765021e-01
-6.06855273e-01, 1.12812722e+00, -5.05765021e-01
7.67288685e-01, 3.19478989e-01, -5.05765021e-01
1.43406868e-01, 8.87776315e-01, -5.05765021e-01
5.81546843e-01, 5.69987416e-01, -5.05765021e-01
-6.57233536e-01, 7.70810425e-01, -5.05765021e-01
-5.83761752e-01, 4.03078981e-02, -5.05765021e-01
-3.03638190e-01, 3.17626834e-01, -5.05765021e-01
3.89852911e-01, 5.01749158e-01, -5.05765021e-01
8.75114426e-02, 7.44454324e-01, -5.05765021e-01
3.88465494e-01, 1.06318033e+00, -5.05765021e-01
-5.56992948e-01, 7.66098917e-01, -5.05765021e-01
4.44546491e-01, 9.02215421e-01, -5.05765021e-01
-5.60277283e-01, 6.65344596e-01, -5.05765021e-01
7.20867753e-01, 3.13898414e-01, -5.05765021e-01
-6.40811995e-02, 4.68298584e-01, -5.05765021e-01
6.05695605e-01, 4.79313195e-01, -5.05765021e-01
2.06685677e-01, 4.51804638e-01, -5.05765021e-01
-5.49832046e-01, 3.98869723e-01, -5.05765021e-01
4.36538726e-01, 2.00000703e-01, -5.05765021e-01
-7.10125446e-01, 7.83169210e-01, -5.05765021e-01
3.92368078e-01, 4.25716311e-01, -5.05765021e-01
4.05762345e-01, 4.04191256e-01, -5.05765021e-01
3.48771900e-01, 9.65405524e-01, -5.05765021e-01
-2.50785172e-01, 6.42691433e-01, -5.05765021e-01
-6.87312335e-02, 1.04013395e+00, -5.05765021e-01
2.70252556e-01, 4.97160196e-01, -5.05765021e-01
7.18597651e-01, 7.09092319e-01, -5.05765021e-01
2.84366637e-01, 1.97760254e-01, -5.05765021e-01
5.11375070e-01, 5.86607516e-01, -5.05765021e-01
-3.37926835e-01, 2.30228215e-01, -5.05765021e-01
-3.22807521e-01, 2.53104925e-01, -5.05765021e-01
-7.96438038e-01, 9.02798176e-01, -5.05765021e-01
-3.00536722e-01, 7.74912894e-01, -5.05765021e-01
-3.63157332e-01, 2.34744027e-01, -5.05765021e-01
-2.17351958e-01, 1.04437745e+00, -5.05765021e-01
7.98099399e-01, 9.29412484e-01, -5.05765021e-01
3.08926851e-01, 3.97620410e-01, -5.05765021e-01
-3.05310905e-01, 1.09156060e+00, -5.05765021e-01
4.17219907e-01, 9.48183954e-01, -5.05765021e-01
-7.31974781e-01, 7.81630456e-01, -5.05765021e-01
-3.17906231e-01, 7.60309041e-01, -5.05765021e-01
-4.93503243e-01, 1.01526177e+00, -5.05765021e-01
6.97071195e-01, 8.74809504e-01, -5.05765021e-01
2.96416312e-01, 1.08873224e+00, -5.05765021e-01
4.50367957e-01, 1.36976510e-01, -5.05765021e-01
3.83079171e-01, 9.68182564e-01, -5.05765021e-01
-6.20211303e-01, 7.96990991e-01, -5.05765021e-01
2.74841487e-01, 1.29793987e-01, -5.05765021e-01
-3.33173692e-01, 7.20018685e-01, -5.05765021e-01
-8.49852636e-02, 7.64123261e-01, -5.05765021e-01
-6.78663731e-01, 6.47775948e-01, -5.05765021e-01
-6.85516715e-01, 6.20402277e-01, -5.05765021e-01
6.54435635e-01, 8.70870113e-01, -5.05765021e-01
7.86328435e-01, 1.14713490e+00, -5.05765021e-01
5.76956570e-01, 1.02154112e+00, -5.05765021e-01
-1.36339366e-01, 1.26508281e-01, -5.05765021e-01
-1.07950635e-01, 1.24252431e-01, -5.05765021e-01
1.84180647e-01, 2.40785524e-01, -5.05765021e-01
1.72473229e-02, 9.44570005e-01, -5.05765021e-01
3.37880710e-03, 9.69379067e-01, -5.05765021e-01
-6.06898546e-01, 8.75446022e-01, -5.05765021e-01
7.41453707e-01, 1.14822969e-01, -5.05765021e-01
-5.77211201e-01, 1.91837400e-01, -5.05765021e-01
-1.88907489e-01, 4.22588706e-01, -5.05765021e-01
7.92374253e-01, 1.21207044e-01, -5.05765021e-01
-4.62081969e-01, 6.52134538e-01, -5.05765021e-01
4.45558697e-01, 6.33429885e-01, -5.05765021e-01
-4.72457439e-01, 7.01806486e-01, -5.05765021e-01
3.23526680e-01, 4.41681564e-01, -5.05765021e-01
-1.02274016e-01, 8.09192359e-01, -5.05765021e-01
-2.79759347e-01, 8.20523262e-01, -5.05765021e-01
6.36722982e-01, 6.74319744e-01, -5.05765021e-01
1.47268593e-01, 3.99197102e-01, -5.05765021e-01
5.79869986e-01, 7.98820615e-01, -5.05765021e-01
-6.58942640e-01, 1.05906594e+00, -5.05765021e-01
5.56609809e-01, 2.09758416e-01, -5.05765021e-01
1.51358992e-01, 1.58122867e-01, -5.05765021e-01
1.37977064e-01, 7.94338286e-01, -5.05765021e-01
4.11364347e-01, 8.88482332e-01, -5.05765021e-01
2.02862829e-01, 1.49854094e-01, -5.05765021e-01
5.34131289e-01, 9.29768980e-01, -5.05765021e-01
-5.56098104e-01, 1.00762868e+00, -5.05765021e-01
-2.10710466e-01, 4.70695168e-01, -5.05765021e-01
-5.13867199e-01, 1.92953587e-01, -5.05765021e-01
2.25380763e-01, 1.06402087e+00, -5.05765021e-01
-5.08100271e-01, 7.97548950e-01, -5.05765021e-01
3.92567039e-01, 3.13372254e-01, -5.05765021e-01
-5.34279168e-01, 7.72781134e-01, -5.05765021e-01
-3.13075125e-01, 7.33176768e-01, -5.05765021e-01
-2.97906071e-01, 2.46078506e-01, -5.05765021e-01
-3.47708970e-01, 2.60131359e-01, -5.05765021e-01
6.49066150e-01, 9.84613299e-01, -5.05765021e-01
6.30417883e-01, 9.64657545e-01, -5.05765021e-01
-2.96965037e-02, 5.04334718e-02, -5.05765021e-01
5.55702627e-01, 1.00261152e+00, -5.05765021e-01
6.13422096e-01, 9.47707415e-01, -5.05765021e-01
6.65125787e-01, 4.91630465e-01, -5.05765021e-01
6.81204081e-01, 3.94247502e-01, -5.05765021e-01
6.59352839e-01, 3.88648570e-01, -5.05765021e-01
1.99706540e-01, 7.64345050e-01, -5.05765021e-01
-1.31988958e-01, 2.35314682e-01, -5.05765021e-01
-7.87367821e-02, 1.11083436e+00, -5.05765021e-01
1.84403360e-01, 3.47303338e-02, -5.05765021e-01
-5.21492898e-01, 1.09899235e+00, -5.05765021e-01
4.67971683e-01, 8.93849075e-01, -5.05765021e-01
6.70652688e-01, 3.70992243e-01, -5.05765021e-01
-7.34587193e-01, 6.46998405e-01, -5.05765021e-01
1.80352211e-01, 6.89437091e-01, -5.05765021e-01
-2.89804995e-01, 9.22039747e-01, -5.05765021e-01
4.22058076e-01, 4.89058733e-01, -5.05765021e-01
7.71684766e-01, 3.43715280e-01, -5.05765021e-01
5.79303563e-01, 3.82124372e-02, -5.05765021e-01
-6.79420114e-01, 1.01174045e+00, -5.05765021e-01
-6.74130499e-01, 1.03867865e+00, -5.05765021e-01
-6.55085802e-01, 1.01763594e+00, -5.05765021e-01
-6.09983742e-01, 8.50226343e-01, -5.05765021e-01
3.99918288e-01, 2.67089754e-01, -5.05765021e-01
-7.02488422e-01, 1.55737281e-01, -5.05765021e-01
-5.73882937e-01, 5.60129404e-01, -5.05765021e-01
5.18857896e-01, 2.84195483e-01, -5.05765021e-01
2.57490546e-01, 1.12496853e+00, -5.05765021e-01
-6.44031286e-01, 1.03920603e+00, -5.05765021e-01
1.45550624e-01, 3.56246233e-01, -5.05765021e-01
-7.37830520e-01, 6.73481897e-02, -5.05765021e-01
-3.32638323e-01, 2.83890456e-01, -5.05765021e-01
-2.02833503e-01, 1.06565475e+00, -5.05765021e-01
-2.83555984e-01, 2.68086463e-01, -5.05765021e-01
-6.28331900e-01, 1.01704752e+00, -5.05765021e-01
-5.24802864e-01, 4.09219444e-01, -5.05765021e-01
-1.90838799e-01, 2.98313387e-02, -5.05765021e-01
-1.63136691e-01, 1.26499370e-01, -5.05765021e-01
2.59091496e-01, 3.64677936e-01, -5.05765021e-01
-4.68857706e-01, 8.17412257e-01, -5.05765021e-01
7.61868298e-01, 1.32599100e-01, -5.05765021e-01
-1.63016468e-01, 3.07159334e-01, -5.05765021e-01
2.62655169e-01, 1.05710141e-01, -5.05765021e-01
-7.58697748e-01, 1.11392283e+00, -5.05765021e-01
-7.32717574e-01, 1.12272871e+00, -5.05765021e-01
2.63687044e-01, 8.30314815e-01, -5.05765021e-01
3.79904985e-01, 4.41439509e-01, -5.05765021e-01
-4.62805003e-01, 4.97796595e-01, -5.05765021e-01
4.62366164e-01, 1.06031680e+00, -5.05765021e-01
-7.01210618e-01, 8.87748539e-01, -5.05765021e-01
4.96325582e-01, 1.93959445e-01, -5.05765021e-01
-7.97445849e-02, 1.22482412e-01, -5.05765021e-01
-3.75786424e-01, 6.87665462e-01, -5.05765021e-01
-6.51351511e-01, 5.74551821e-01, -5.05765021e-01
-4.86901850e-01, 1.09307504e+00, -5.05765021e-01
2.86177456e-01, 9.47576225e-01, -5.05765021e-01
3.08907777e-01, 2.36837193e-01, -5.05765021e-01
-8.97558779e-02, 3.40767130e-02, -5.05765021e-01
-2.44362906e-01, 2.27684096e-01, -5.05765021e-01
-6.90708518e-01, 6.92978382e-01, -5.05765021e-01
2.09321067e-01, 3.47303338e-02, -5.05765021e-01
-3.96317929e-01, 1.34764716e-01, -5.05765021e-01
-4.29912023e-02, 2.03752980e-01, -5.05765021e-01
-3.21477294e-01, 4.59060729e-01, -5.05765021e-01
-3.07850450e-01, 4.82536614e-01, -5.05765021e-01
-3.07170868e-01, 2.72326738e-01, -5.05765021e-01
-7.32925773e-01, 5.89712203e-01, -5.05765021e-01
-3.67181301e-01, 1.83015034e-01, -5.05765021e-01
7.34182671e-02, 4.17397439e-01, -5.05765021e-01
5.83192050e-01, 9.07880127e-01, -5.05765021e-01
6.21918619e-01, 1.04771721e+00, -5.05765021e-01
-5.79339743e-01, 3.37045968e-01, -5.05765021e-01
7.53754973e-01, 5.17798245e-01, -5.05765021e-01
-2.56734252e-01, 9.78829384e-01, -5.05765021e-01
2.72029489e-01, 3.53315979e-01, -5.05765021e-01
-4.91610318e-01, 4.67560619e-01, -5.05765021e-01
2.84775883e-01, 7.07948744e-01, -5.05765021e-01
7.12799072e-01, 5.85987717e-02, -5.05765021e-01
-7.66354024e-01, 8.34030390e-01, -5.05765021e-01
-5.67130923e-01, 5.84454119e-01, -5.05765021e-01
1.13150373e-01, 1.70021370e-01, -5.05765021e-01
2.28931442e-01, 9.21859980e-01, -5.05765021e-01
6.97264135e-01, 6.92365706e-01, -5.05765021e-01
3.72664839e-01, 1.02535748e+00, -5.05765021e-01
5.62613785e-01, 3.83034199e-01, -5.05765021e-01
-5.91351569e-01, 2.82179028e-01, -5.05765021e-01
1.32730857e-01, 9.18073177e-01, -5.05765021e-01
2.19620511e-01, 3.80753785e-01, -5.05765021e-01
-1.73164532e-01, 7.01909125e-01, -5.05765021e-01
-2.68530488e-01, 1.14757335e+00, -5.05765021e-01
6.14289224e-01, 3.49400431e-01, -5.05765021e-01
-5.53299248e-01, 6.85486436e-01, -5.05765021e-01
1.67885438e-01, 7.18882263e-01, -5.05765021e-01
1.49815217e-01, 7.64766335e-01, -5.05765021e-01
7.35499784e-02, 7.63242304e-01, -5.05765021e-01
-3.41812611e-01, 3.54722351e-01, -5.05765021e-01
-7.15531528e-01, 9.24508154e-01, -5.05765021e-01
-4.45803285e-01, 2.76903838e-01, -5.05765021e-01
-3.76451164e-01, 5.68932414e-01, -5.05765021e-01
-6.27564311e-01, 1.12493122e+00, -5.05765021e-01
-7.53496706e-01, 1.54666051e-01, -5.05765021e-01
-6.49081171e-01, 6.42530859e-01, -5.05765021e-01
-5.83260298e-01, 9.03973281e-01, -5.05765021e-01
-3.49838525e-01, 4.57946777e-01, -5.05765021e-01
-3.27677369e-01, 8.70957971e-01, -5.05765021e-01
-2.95391619e-01, 6.33795261e-01, -5.05765021e-01
-7.53834248e-01, 4.89807129e-01, -5.05765021e-01
-1.95685551e-01, 7.35573351e-01, -5.05765021e-01
-1.51028663e-01, 9.96347219e-02, -5.05765021e-01
5.67722559e-01, 6.14562035e-01, -5.05765021e-01
5.58919668e-01, 1.04300356e+00, -5.05765021e-01
-6.67876244e-01, 3.58080685e-01, -5.05765021e-01
-2.92880952e-01, 2.93027073e-01, -5.05765021e-01
-8.05057943e-01, 1.42023966e-01, -5.05765021e-01
-7.78622389e-01, 1.46085873e-01, -5.05765021e-01
-4.39609528e-01, 8.99404585e-01, -5.05765021e-01
-1.32648051e-01, 9.72283542e-01, -5.05765021e-01
-6.01812422e-01, 3.22424442e-01, -5.05765021e-01
7.01180398e-01, 9.96628106e-01, -5.05765021e-01
-6.32127702e-01, 9.37766135e-01, -5.05765021e-01
2.97004372e-01, 2.18867555e-01, -5.05765021e-01
4.12143230e-01, 6.62397146e-01, -5.05765021e-01
-1.42129615e-01, 3.37930843e-02, -5.05765021e-01
-5.81566334e-01, 4.79214042e-01, -5.05765021e-01
5.20696640e-01, 8.54676217e-02, -5.05765021e-01
7.17879117e-01, 7.89248765e-01, -5.05765021e-01
1.09449122e-02, 1.04316866e+00, -5.05765021e-01
-4.08474535e-01, 7.83034265e-01, -5.05765021e-01
2.17863068e-01, 4.29422677e-01, -5.05765021e-01
2.06527159e-01, 4.05498892e-01, -5.05765021e-01
4.03384745e-01, 1.29374579e-01, -5.05765021e-01
4.90897089e-01, 8.55718106e-02, -5.05765021e-01
4.65004772e-01, 7.56499097e-02, -5.05765021e-01
6.10510111e-01, 8.44295859e-01, -5.05765021e-01
3.44733477e-01, 7.55704820e-01, -5.05765021e-01
5.06678581e-01, 1.71365440e-01, -5.05765021e-01
-4.42768872e-01, 4.93738174e-01, -5.05765021e-01
-2.93071806e-01, 5.04345715e-01, -5.05765021e-01
-6.34322986e-02, 7.20334649e-01, -5.05765021e-01
-4.57289293e-02, 6.76676452e-01, -5.05765021e-01
-4.36072648e-01, 6.63774669e-01, -5.05765021e-01
-6.87148809e-01, 4.73705739e-01, -5.05765021e-01
7.78307021e-01, 8.71713102e-01, -5.05765021e-01
-5.18707216e-01, 1.71925694e-01, -5.05765021e-01
-5.90106368e-01, 8.57476652e-01, -5.05765021e-01
3.65711004e-01, 3.82345051e-01, -5.05765021e-01
-7.05047190e-01, 5.07459581e-01, -5.05765021e-01
3.18120718e-01, 7.57564008e-01, -5.05765021e-01
-3.11186850e-01, 8.49753976e-01, -5.05765021e-01
6.38751328e-01, 9.40338552e-01, -5.05765021e-01
6.56518817e-01, 9.58202362e-01, -5.05765021e-01
-3.90952587e-01, 1.85934529e-01, -5.05765021e-01
-4.14723873e-01, 1.88854039e-01, -5.05765021e-01
-3.19962859e-01, 9.74846184e-01, -5.05765021e-01
6.76397264e-01, 9.81389403e-01, -5.05765021e-01
1.06535651e-01, 9.66531634e-01, -5.05765021e-01
6.22238994e-01, 9.23736751e-01, -5.05765021e-01
-2.55246520e-01, 2.60253072e-01, -5.05765021e-01
-7.35836923e-02, 1.62521929e-01, -5.05765021e-01
6.97232962e-01, 5.39870203e-01, -5.05765021e-01
2.48261303e-01, 8.93211901e-01, -5.05765021e-01
-7.98682809e-01, 1.71434730e-01, -5.05765021e-01
-7.99628377e-01, 1.99791297e-01, -5.05765021e-01
6.01144195e-01, 1.03756166e+00, -5.05765021e-01
-3.92382503e-01, 8.20545197e-01, -5.05765021e-01
-2.06185669e-01, 6.58630073e-01, -5.05765021e-01
5.01596570e-01, 1.28653243e-01, -5.05765021e-01
5.16120970e-01, 1.49049968e-01, -5.05765021e-01
6.98930621e-01, 1.14144051e+00, -5.05765021e-01
-4.09901172e-01, 2.96234012e-01, -5.05765021e-01
-3.15118104e-01, 6.17498338e-01, -5.05765021e-01
5.47429204e-01, 3.98404747e-01, -5.05765021e-01
5.32784104e-01, 4.22139406e-01, -5.05765021e-01
-2.66997159e-01, 7.18366086e-01, -5.05765021e-01
3.88119429e-01, 1.51859120e-01, -5.05765021e-01
2.20189527e-01, 5.42199016e-02, -5.05765021e-01
-1.74612552e-01, 3.32278103e-01, -5.05765021e-01
3.18984777e-01, 1.12511173e-01, -5.05765021e-01
-6.92841470e-01, 7.66927674e-02, -5.05765021e-01
1.70308053e-01, 2.22278699e-01, -5.05765021e-01
-6.50898278e-01, 3.65428150e-01, -5.05765021e-01
2.46921316e-01, 4.24554765e-01, -5.05765021e-01
6.13380730e-01, 1.65734068e-01, -5.05765021e-01
4.04140204e-01, 1.04263163e+00, -5.05765021e-01
4.78996895e-02, 2.20331743e-01, -5.05765021e-01
-6.62034035e-01, 1.65657908e-01, -5.05765021e-01
-1.68175206e-01, 3.75070512e-01, -5.05765021e-01
-1.49608463e-01, 3.97268474e-01, -5.05765021e-01
-6.48322821e-01, 4.60737973e-01, -5.05765021e-01
-2.42989659e-01, 9.35174227e-01, -5.05765021e-01
7.20188975e-01, 8.74830723e-01, -5.05765021e-01
7.40034521e-01, 6.95971191e-01, -5.05765021e-01
5.71400583e-01, 9.78122532e-01, -5.05765021e-01
5.04741967e-01, 4.51647252e-01, -5.05765021e-01
-4.93000783e-02, 5.35439774e-02, -5.05765021e-01
-7.34340966e-01, 6.97373509e-01, -5.05765021e-01
-8.07259560e-01, 4.32960130e-02, -5.05765021e-01
-3.65923047e-01, 3.34784798e-02, -5.05765021e-01
-7.53762126e-01, 6.04229867e-01, -5.05765021e-01
5.69861233e-01, 4.01963353e-01, -5.05765021e-01
4.14786935e-01, 6.98446631e-01, -5.05765021e-01
8.76599699e-02, 4.30826724e-01, -5.05765021e-01
-7.37356320e-02, 7.41704881e-01, -5.05765021e-01
3.52873325e-01, 2.49945477e-01, -5.05765021e-01
-6.40644491e-01, 5.35394490e-01, -5.05765021e-01
2.25657374e-01, 8.55558634e-01, -5.05765021e-01
-6.22718096e-01, 3.08433890e-01, -5.05765021e-01
5.39589226e-01, 2.75835931e-01, -5.05765021e-01
5.89555264e-01, 2.78571784e-01, -5.05765021e-01
2.68246561e-01, 4.02993709e-01, -5.05765021e-01
4.62753475e-01, 5.88041842e-01, -5.05765021e-01
-7.06955016e-01, 6.53512836e-01, -5.05765021e-01
1.23805897e-02, 6.52907193e-02, -5.05765021e-01
-4.22362089e-01, 3.92302930e-01, -5.05765021e-01
-6.75101817e-01, 2.33188018e-01, -5.05765021e-01
1.75643250e-01, 9.90323424e-01, -5.05765021e-01
-7.01206565e-01, 1.06809187e+00, -5.05765021e-01
4.76002581e-02, 3.85516167e-01, -5.05765021e-01
-5.88298321e-01, 5.77352464e-01, -5.05765021e-01
7.94884384e-01, 1.07802773e+00, -5.05765021e-01
-4.07241583e-01, 1.08799195e+00, -5.05765021e-01
5.96988797e-01, 9.29144561e-01, -5.05765021e-01
-6.22492749e-03, 1.02188420e+00, -5.05765021e-01
1.55188888e-01, 9.84707057e-01, -5.05765021e-01
-5.59322476e-01, 3.50545496e-01, -5.05765021e-01
3.71717960e-01, 1.67299643e-01, -5.05765021e-01
-2.66703427e-01, 2.90475965e-01, -5.05765021e-01
2.25154147e-01, 8.80253732e-01, -5.05765021e-01
1.26768023e-01, 4.32383925e-01, -5.05765021e-01
-1.91445142e-01, 3.10983032e-01, -5.05765021e-01
6.20797694e-01, 1.11537039e+00, -5.05765021e-01
-6.73496246e-01, 7.01639414e-01, -5.05765021e-01
-8.04743886e-01, 9.46814120e-01, -5.05765021e-01
-4.01865661e-01, 3.85489762e-01, -5.05765021e-01
-3.32149863e-01, 6.02372468e-01, -5.05765021e-01
-1.06750749e-01, 8.67827833e-01, -5.05765021e-01
-9.97068509e-02, 8.95630240e-01, -5.05765021e-01
5.94606400e-01, 8.84128809e-01, -5.05765021e-01
-3.76374036e-01, 2.10423514e-01, -5.05765021e-01
2.67040730e-01, 5.75514585e-02, -5.05765021e-01
-9.36790332e-02, 1.04212284e+00, -5.05765021e-01
2.47120410e-01, 8.45353007e-01, -5.05765021e-01
-4.36841659e-02, 1.04365885e+00, -5.05765021e-01
1.60526603e-01, 2.03315854e-01, -5.05765021e-01
9.77463871e-02, 5.51954389e-01, -5.05765021e-01
-5.97256005e-01, 7.49730885e-01, -5.05765021e-01
-2.57713914e-01, 8.15874785e-02, -5.05765021e-01
-2.21465930e-01, 2.14443281e-01, -5.05765021e-01
-1.24248147e-01, 9.06041980e-01, -5.05765021e-01
-8.01810443e-01, 1.10430264e+00, -5.05765021e-01
-5.04745007e-01, 6.52319849e-01, -5.05765021e-01
-6.67524785e-02, 9.96348485e-02, -5.05765021e-01
-7.54887402e-01, 9.67814863e-01, -5.05765021e-01
-1.93340048e-01, 7.07167327e-01, -5.05765021e-01
-6.94515944e-01, 5.96902013e-01, -5.05765021e-01
-6.78028882e-01, 5.74610710e-01, -5.05765021e-01
2.81555563e-01, 3.42513286e-02, -5.05765021e-01
-2.88805127e-01, 5.52021265e-01, -5.05765021e-01
3.16485822e-01, 1.01599884e+00, -5.05765021e-01
-1.76399991e-01, 2.81047195e-01, -5.05765021e-01
7.33973205e-01, 5.31853735e-01, -5.05765021e-01
7.98024118e-01, 4.77047920e-01, -5.05765021e-01
-6.58871174e-01, 5.52741289e-01, -5.05765021e-01
7.91226387e-01, 3.05640608e-01, -5.05765021e-01
-6.38933241e-01, 4.86550450e-01, -5.05765021e-01
-2.90330887e-01, 6.03825033e-01, -5.05765021e-01
-8.04346025e-01, 7.51490474e-01, -5.05765021e-01
-4.12185878e-01, 5.39592028e-01, -5.05765021e-01
4.12826061e-01, 4.29590613e-01, -5.05765021e-01
1.11673497e-01, 7.48541594e-01, -5.05765021e-01
-8.50230902e-02, 8.70344341e-01, -5.05765021e-01
