
[Name]
Plane 3

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
-2.00000003e-01, 9.63662684e-01, 8.34319830e-01, -2.32571864e+00, 2.88549718e-02, 3.15933781e+01
-2.00000003e-01, 1.02879810e+00, 7.95750737e-01, -7.54146874e-01, 4.36565764e-02, 3.15456314e+01
-2.00000018e-01, 1.03286755e+00, 7.97180116e-01, -6.85786188e-01, 4.40717936e-02, 3.15421925e+01
-2.00000003e-01, 1.00555825e+00, 7.33967245e-01, 1.25316978e-01, 3.60476673e-02, 3.15196762e+01
-2.00000003e-01, 9.42703366e-01, 8.46991897e-01, -3.21021557e+00, 2.84524448e-02, 3.16393795e+01
-2.00000003e-01, 9.68353868e-01, 8.50437939e-01, -2.38629723e+00, 2.86877304e-02, 3.15921726e+01
-2.00000018e-01, 1.04103935e+00, 7.81959891e-01, -2.29812592e-01, 5.87511510e-02, 3.15340252e+01
-2.00000003e-01, 1.03417826e+00, 7.99162149e-01, -6.96393073e-01, 4.57024500e-02, 3.15412998e+01
-2.00000018e-01, 9.97138977e-01, 8.53044510e-01, -1.98472548e+00, 4.05169874e-02, 3.15856686e+01
-1.99999988e-01, 1.04916728e+00, 8.48083317e-01, -1.12170827e+00, 6.36301115e-02, 3.15527954e+01
-2.00000003e-01, 1.03624070e+00, 7.96781421e-01, -6.44447088e-01, 5.65096699e-02, 3.15357208e+01
-2.00000003e-01, 1.00102723e+00, 9.56921339e-01, -2.55003405e+00, 3.12753059e-02, 3.15994644e+01
-2.00000003e-01, 9.99636054e-01, 9.36619639e-01, -2.49630690e+00, 3.07797194e-02, 3.15997581e+01
-2.00000003e-01, 9.52307105e-01, 8.73134732e-01, -2.89987946e+00, 2.79416628e-02, 3.16170216e+01
-2.00000003e-01, 9.81390238e-01, 8.68621945e-01, -2.32983470e+00, 3.10670026e-02, 3.15934105e+01
-2.00000018e-01, 1.07129693e+00, 9.07439351e-01, -1.65964663e+00, 2.35287145e-01, 3.15221825e+01
-2.00000003e-01, 1.02034211e+00, 9.00549650e-01, -2.02485752e+00, 3.99611220e-02, 3.15828629e+01
-2.00000003e-01, 1.04137540e+00, 8.67600203e-01, -1.46937966e+00, 5.50779402e-02, 3.15710373e+01
-2.00000003e-01, 1.06176472e+00, 9.24620748e-01, -1.78173101e+00, 1.69983611e-01, 3.15448532e+01
-2.00000018e-01, 1.03298903e+00, 9.30695415e-01, -2.01698375e+00, 4.41583991e-02, 3.15852299e+01
-2.00000003e-01, 1.03762913e+00, 9.43975210e-01, -2.00089669e+00, 4.59768474e-02, 3.15834198e+01
-2.00000003e-01, 1.13529754e+00, 7.94498503e-01, 4.74414200e-01, 1.59883547e+00, 3.08383980e+01
-2.00000003e-01, 1.13171744e+00, 7.65947163e-01, 9.80448127e-01, 1.49951053e+00, 3.09493294e+01
-2.00000003e-01, 1.12594438e+00, 7.79668808e-01, 6.50863171e-01, 1.38341963e+00, 3.10094776e+01
-2.00000003e-01, 1.10859334e+00, 7.61824071e-01, 8.94646645e-01, 7.20544338e-01, 3.12602177e+01
-2.00000003e-01, 1.09110832e+00, 7.85329103e-01, 2.73593217e-01, 2.73002595e-01, 3.14637680e+01
-2.00000003e-01, 1.13282490e+00, 8.11152697e-01, 1.27615869e-01, 1.47926509e+00, 3.07805138e+01
-2.00000003e-01, 1.12051642e+00, 8.04022193e-01, 1.93347812e-01, 1.09164321e+00, 3.10097656e+01
-2.00000003e-01, 1.06665838e+00, 7.47094095e-01, 9.12983716e-01, 1.24181911e-01, 3.15102310e+01
-2.00000003e-01, 1.09348834e+00, 8.31401825e-01, -3.56295079e-01, 3.80678862e-01, 3.14422569e+01
-1.99999988e-01, 1.12593877e+00, 8.20279598e-01, -5.37359715e-03, 1.23337221e+00, 3.09467430e+01
-2.00000003e-01, 1.10052192e+00, 8.48641515e-01, -5.59393883e-01, 5.64684510e-01, 3.13563042e+01
-2.00000003e-01, 1.04046774e+00, 8.04153562e-01, -6.92426383e-01, 9.06099826e-02, 3.15269146e+01
-2.00000003e-01, 1.07224834e+00, 8.53419542e-01, -9.54721570e-01, 2.59668291e-01, 3.14839687e+01
-2.00000003e-01, 1.15332782e+00, 8.58779192e-01, -6.28878355e-01, 2.27887249e+00, 9.83771133e+00
-2.00000003e-01, 1.17196476e+00, 8.45120430e-01, -9.60515201e-01, 2.98137951e+00, 0.00000000e+00
-1.99999988e-01, 1.17196476e+00, 8.68398070e-01, -9.80023563e-01, 2.95250320e+00, 0.00000000e+00
-1.99999988e-01, 1.15676761e+00, 8.73838782e-01, -7.47818470e-01, 2.39691329e+00, 1.17998343e+01
-2.00000003e-01, 1.17196476e+00, 8.21645737e-01, -9.40987468e-01, 3.01776075e+00, 0.00000000e+00
-2.00000003e-01, 1.15073299e+00, 8.14832330e-01, -4.76148278e-01, 2.17081594e+00, 1.64139214e+01
-2.00000003e-01, 1.17196476e+00, 8.06166410e-01, -7.32466578e-01, 2.96094680e+00, 0.00000000e+00
-2.00000003e-01, 1.17196476e+00, 7.64509737e-01, 1.07289267e+00, 2.87651324e+00, 0.00000000e+00
-1.99999988e-01, 1.14912200e+00, 7.80025482e-01, 5.60894728e-01, 2.11411452e+00, 2.09770679e+01
-2.00000003e-01, 1.14840770e+00, 7.47859955e-01, 1.56556797e+00, 2.04778051e+00, 1.40555840e+01
-2.00000003e-01, 1.13146675e+00, 9.43117023e-01, -9.72973347e-01, 1.39616418e+00, 3.09131851e+01
-2.00000003e-01, 1.13150251e+00, 9.43148196e-01, -9.72698390e-01, 1.39719927e+00, 3.09125538e+01
-2.00000003e-01, 1.13151109e+00, 9.43076611e-01, -9.73233938e-01, 1.39750659e+00, 3.09122543e+01
-2.00000003e-01, 1.13091171e+00, 9.43566322e-01, -9.80486929e-01, 1.38176906e+00, 3.09207916e+01
-2.00000003e-01, 1.09242725e+00, 9.70456243e-01, -1.49187374e+00, 3.88775051e-01, 3.14386578e+01
-2.00000003e-01, 1.09327662e+00, 9.74239111e-01, -1.48813975e+00, 4.06882226e-01, 3.14348850e+01
-2.00000003e-01, 1.09020996e+00, 9.71760511e-01, -1.52944613e+00, 3.21958691e-01, 3.14769211e+01
-2.00000018e-01, 1.08263147e+00, 9.09731448e-01, -1.57930076e+00, 2.80036688e-01, 3.15008965e+01
-2.00000003e-01, 1.08808529e+00, 9.57953691e-01, -1.54502511e+00, 3.12837899e-01, 3.14850540e+01
-1.99999988e-01, 1.09685612e+00, 9.07904863e-01, -1.53509784e+00, 6.59035563e-01, 3.12647362e+01
-1.99999988e-01, 1.08529162e+00, 8.90326619e-01, -1.28894937e+00, 3.31632435e-01, 3.14756298e+01
-2.00000003e-01, 1.13440132e+00, 8.93995762e-01, -1.04441762e+00, 1.54866946e+00, 3.07343941e+01
-2.00000003e-01, 1.11027110e+00, 8.66653919e-01, -7.00473666e-01, 8.88313830e-01, 3.11541309e+01
-1.99999988e-01, 1.09147453e+00, 8.61104190e-01, -7.75980473e-01, 3.80644709e-01, 3.14296093e+01
-2.00000018e-01, 1.08640003e+00, 9.71235394e-01, -1.56083167e+00, 3.05849791e-01, 3.14838581e+01
-2.00000003e-01, 1.17196476e+00, 8.92344117e-01, -2.06019893e-01, 2.84568739e+00, 0.00000000e+00
-2.00000003e-01, 1.17196476e+00, 9.15882587e-01, -3.57033759e-02, 2.78089809e+00, 0.00000000e+00
-2.00000003e-01, 1.15806508e+00, 9.12121117e-01, -3.13733160e-01, 2.28981018e+00, 1.20070601e+01
-2.00000003e-01, 1.17196476e+00, 9.36916590e-01, 3.05064499e-01, 2.77529836e+00, 0.00000000e+00
-2.00000003e-01, 1.13157094e+00, 9.43188429e-01, -9.70534921e-01, 1.39960015e+00, 3.08602734e+01
-2.00000003e-01, 1.17196476e+00, 9.67040896e-01, -1.48000598e-01, 2.85930538e+00, 0.00000000e+00
-2.00000003e-01, 7.10559845e-01, 1.13330293e+00, -5.15760612e+00, 2.58173496e-02, 3.20797043e+01
-1.99999988e-01, 6.76084638e-01, 1.10509264e+00, -6.58109951e+00, 4.27427813e-02, 3.21439629e+01
-2.00000003e-01, 7.53677368e-01, 1.11030233e+00, -5.15897751e+00, 2.44314857e-02, 3.19873142e+01
-2.00000003e-01, 7.15548277e-01, 1.06510842e+00, -7.16112709e+00, 4.79005240e-02, 3.20554504e+01
-2.00000003e-01, 7.69337296e-01, 1.05121851e+00, -6.45604610e+00, 2.44478118e-02, 3.20011520e+01
-2.00000003e-01, 6.63153648e-01, 1.21496201e+00, -3.49050927e+00, 3.29274163e-02, 3.21511040e+01
-2.00000003e-01, 6.57003462e-01, 1.20745420e+00, -3.71858811e+00, 4.85980399e-02, 3.21394119e+01
-2.00000003e-01, 6.74697101e-01, 1.20135117e+00, -3.72384596e+00, 3.14788558e-02, 3.21378746e+01
-2.00000018e-01, 6.64059818e-01, 1.13232958e+00, -5.57862425e+00, 7.96799362e-02, 3.20668564e+01
-2.00000003e-01, 6.49788976e-01, 1.04206800e+00, -8.70035744e+00, 1.48586378e-01, 3.20801239e+01
-2.00000003e-01, 6.98284268e-01, 1.02285945e+00, -8.51920128e+00, 3.96113023e-02, 3.21692581e+01
-2.00000003e-01, 6.61880851e-01, 9.98477459e-01, -1.04838209e+01, 1.23369649e-01, 3.21617813e+01
-2.00000003e-01, 7.57079244e-01, 1.14432490e+00, -4.41320610e+00, 2.38667093e-02, 3.19606857e+01
-2.00000003e-01, 7.55326331e-01, 1.19258416e+00, -3.59722996e+00, 2.29184069e-02, 3.19534836e+01
-2.00000003e-01, 7.40055323e-01, 1.21907544e+00, -3.11585569e+00, 2.49878578e-02, 3.19618855e+01
-1.99999988e-01, 7.64829099e-01, 1.21654892e+00, -3.05813336e+00, 2.21273098e-02, 3.19183559e+01
-2.00000003e-01, 6.53748453e-01, 1.21450579e+00, -3.53612137e+00, 5.42401895e-02, 3.21365700e+01
-2.00000018e-01, 9.50533748e-01, 1.06507218e+00, -2.96579266e+00, 2.47979984e-02, 3.16274204e+01
-2.00000003e-01, 9.09181476e-01, 1.09519458e+00, -3.34418917e+00, 2.29133591e-02, 3.16656094e+01
-2.00000003e-01, 8.80688488e-01, 1.01304507e+00, -4.59251738e+00, 2.45186388e-02, 3.17445946e+01
-2.00000003e-01, 9.70377982e-01, 1.03722477e+00, -2.84584355e+00, 2.56800465e-02, 3.16084938e+01
-2.00000003e-01, 8.72298300e-01, 1.00420976e+00, -4.81460238e+00, 2.47331448e-02, 3.17651062e+01
-2.00000003e-01, 8.02670360e-01, 1.06332755e+00, -5.67507744e+00, 2.41728723e-02, 3.19227810e+01
-2.00000003e-01, 7.93154776e-01, 1.11247659e+00, -4.54661417e+00, 2.41331980e-02, 3.19039822e+01
-1.99999988e-01, 8.31452608e-01, 1.08353770e+00, -4.62084007e+00, 2.34815143e-02, 3.18260155e+01
-2.00000003e-01, 8.75871897e-01, 1.08775616e+00, -3.88857627e+00, 2.31445432e-02, 3.17309608e+01
-2.00000003e-01, 8.38807940e-01, 1.15965617e+00, -3.39791155e+00, 2.22532190e-02, 3.17827854e+01
-2.00000003e-01, 8.39909136e-01, 1.16937602e+00, -3.24910522e+00, 2.20990237e-02, 3.17769909e+01
-2.00000003e-01, 8.34154963e-01, 1.16766727e+00, -3.32191658e+00, 2.21199170e-02, 3.17878857e+01
-2.00000003e-01, 8.22636724e-01, 1.17889345e+00, -3.23142767e+00, 2.20829826e-02, 3.18103333e+01
-2.00000003e-01, 8.44205081e-01, 1.16547453e+00, -3.24662066e+00, 2.21496746e-02, 3.17709904e+01
-2.00000003e-01, 9.09766138e-01, 1.19121647e+00, -2.38883924e+00, 2.16431972e-02, 3.16402397e+01
-2.00000003e-01, 9.04068351e-01, 1.20906091e+00, -2.24342036e+00, 2.14022435e-02, 3.16459389e+01
-2.00000003e-01, 8.52757454e-01, 1.17619777e+00, -3.06334662e+00, 2.19791420e-02, 3.17521477e+01
-2.00000003e-01, 9.08519268e-01, 1.15634060e+00, -2.74985147e+00, 2.20855176e-02, 3.16516323e+01
-2.00000003e-01, 8.80221128e-01, 1.23521316e+00, -2.02455640e+00, 2.11133733e-02, 3.16766682e+01
-2.00000003e-01, 8.06579590e-01, 1.23068047e+00, -2.56854415e+00, 2.17894949e-02, 3.18224945e+01
-2.00000018e-01, 8.39343846e-01, 1.17631340e+00, -3.15800738e+00, 2.20087357e-02, 3.17755527e+01
-2.00000003e-01, 8.48169446e-01, 1.25801992e+00, -1.92944932e+00, 2.08779220e-02, 3.17221146e+01
-2.00000003e-01, 7.11800575e-01, 1.31019151e+00, -1.59480703e+00, 2.23906189e-02, 3.20090370e+01
-2.00000003e-01, 6.79430723e-01, 1.28593373e+00, -1.98685479e+00, 3.99524570e-02, 3.20579491e+01
-2.00000003e-01, 7.06013083e-01, 1.29066753e+00, -1.90780139e+00, 2.39623711e-02, 3.20161896e+01
-2.00000003e-01, 7.04514384e-01, 1.27614594e+00, -2.18255186e+00, 2.47934796e-02, 3.20205116e+01
-2.00000003e-01, 6.47728384e-01, 1.30958509e+00, -1.69828773e+00, 4.43504527e-02, 3.21287498e+01
-2.00000003e-01, 6.80916548e-01, 1.33303487e+00, -1.31649137e+00, 2.67284643e-02, 3.20778999e+01
-1.99999988e-01, 6.52423739e-01, 1.33316803e+00, -1.36401212e+00, 3.81360948e-02, 3.21145134e+01
-2.00000003e-01, 6.29332364e-01, 1.33195877e+00, -1.35268879e+00, 8.44788924e-02, 3.20845184e+01
-2.00000003e-01, 6.32109225e-01, 1.29397380e+00, -1.89980495e+00, 5.48185706e-02, 3.21413651e+01
-2.00000003e-01, 6.47161543e-01, 1.28074777e+00, -2.13747668e+00, 5.16672842e-02, 3.21171951e+01
-2.00000003e-01, 7.03493416e-01, 1.34328651e+00, -1.04788411e+00, 2.23226696e-02, 3.20131149e+01
-2.00000003e-01, 6.55158043e-01, 1.23117030e+00, -3.15211391e+00, 4.06136364e-02, 3.21513901e+01
-2.00000003e-01, 7.18037188e-01, 1.28720033e+00, -1.93036509e+00, 2.24457979e-02, 3.20002518e+01
-2.00000003e-01, 7.18428254e-01, 1.35481811e+00, -8.64394426e-01, 2.15836689e-02, 3.19719410e+01
-2.00000003e-01, 7.33810067e-01, 1.33545685e+00, -1.14624047e+00, 2.18204204e-02, 3.19447994e+01
-1.99999988e-01, 7.85624504e-01, 1.29870474e+00, -1.56512618e+00, 2.07638312e-02, 3.18452892e+01
-2.00000003e-01, 7.69452214e-01, 1.33576870e+00, -1.04588223e+00, 2.04558000e-02, 3.18562088e+01
-2.00000003e-01, 7.72266269e-01, 1.29141319e+00, -1.71410823e+00, 2.10860185e-02, 3.18799419e+01
-2.00000003e-01, 7.87725687e-01, 1.29105127e+00, -1.67579973e+00, 2.08328497e-02, 3.18436871e+01
-1.99999988e-01, 7.53438711e-01, 1.23153949e+00, -2.83803225e+00, 2.25517880e-02, 3.19419460e+01
-2.00000018e-01, 7.82835841e-01, 1.27571070e+00, -1.96865916e+00, 2.11020838e-02, 3.18622265e+01
-2.00000003e-01, 6.16266429e-01, 1.41441584e+00, 0.00000000e+00, 1.01850480e-01, 3.20329247e+01
-2.00000003e-01, 6.62107587e-01, 1.41441584e+00, 0.00000000e+00, 2.96477079e-02, 3.20656166e+01
-2.00000003e-01, 6.42258406e-01, 1.41441584e+00, 0.00000000e+00, 4.63428758e-02, 3.20726509e+01
-2.00000003e-01, 6.47477627e-01, 1.39474511e+00, -2.81456053e-01, 4.10185419e-02, 3.20820923e+01
-2.00000003e-01, 6.47146285e-01, 1.37543058e+00, -5.77040195e-01, 4.10444736e-02, 3.20859566e+01
-2.00000003e-01, 6.84540868e-01, 1.37448192e+00, -5.50089717e-01, 3.35695520e-02, 3.20084114e+01
-1.99999988e-01, 7.16800511e-01, 1.37450016e+00, -5.26153326e-01, 2.18418371e-02, 3.19557400e+01
-2.00000003e-01, 6.91844463e-01, 1.39871430e+00, -2.07742631e-01, 2.35017147e-02, 3.20067635e+01
-2.00000003e-01, 6.59760296e-01, 1.37149215e+00, -5.97164690e-01, 3.84272672e-02, 3.20566750e+01
-1.99999988e-01, 6.75394177e-01, 1.40282273e+00, -1.53282061e-01, 2.44729500e-02, 3.20420837e+01
-2.00000003e-01, 6.50631189e-01, 1.35516119e+00, -9.51963186e-01, 3.82894948e-02, 3.21036530e+01
-2.00000003e-01, 6.78254128e-01, 1.41441584e+00, 0.00000000e+00, 2.40878165e-02, 3.20308990e+01
-2.00000003e-01, 7.06881404e-01, 1.41441584e+00, 0.00000000e+00, 2.11053044e-02, 3.19773712e+01
-2.00000003e-01, 7.18899250e-01, 1.39292455e+00, -2.84345329e-01, 2.09890045e-02, 3.19566536e+01
-2.00000003e-01, 7.35365272e-01, 1.41441584e+00, 0.00000000e+00, 2.06836592e-02, 3.19146194e+01
-2.00000003e-01, 7.45484233e-01, 1.37574053e+00, -5.33309221e-01, 2.05897279e-02, 3.19037132e+01
-2.00000018e-01, 7.63189793e-01, 1.37713313e+00, -5.18178523e-01, 2.04966459e-02, 3.18661938e+01
-2.00000003e-01, 7.58366346e-01, 1.38862741e+00, -3.64442736e-01, 2.03579348e-02, 3.18719654e+01
-1.99999988e-01, 7.60372519e-01, 1.41441584e+00, 0.00000000e+00, 1.99123546e-02, 3.18545361e+01
-2.00000003e-01, 7.59415507e-01, 1.36741900e+00, -6.50006890e-01, 2.05677878e-02, 3.18757038e+01
-2.00000003e-01, 7.93847680e-01, 1.33533788e+00, -1.02565205e+00, 2.03816202e-02, 3.18114414e+01
-2.00000003e-01, 7.92102098e-01, 1.29700589e+00, -1.58270216e+00, 2.07595248e-02, 3.18342133e+01
-2.00000003e-01, 8.31780076e-01, 1.35098267e+00, -8.09310198e-01, 1.97785404e-02, 3.17262859e+01
-2.00000003e-01, 8.36355865e-01, 1.34617305e+00, -8.41679633e-01, 1.98197849e-02, 3.17176876e+01
-2.00000003e-01, 7.97758162e-01, 1.29482687e+00, -1.58122575e+00, 2.07578186e-02, 3.18222675e+01
-2.00000003e-01, 7.93965816e-01, 1.28721988e+00, -1.71000457e+00, 2.08837129e-02, 3.18345127e+01
-2.00000003e-01, 8.38890076e-01, 1.31809855e+00, -1.07923365e+00, 2.01501772e-02, 3.17164593e+01
-2.00000003e-01, 8.50366414e-01, 1.28381371e+00, -1.53540730e+00, 2.05268674e-02, 3.17053089e+01
-2.00000003e-01, 8.63702357e-01, 1.26747811e+00, -1.71600080e+00, 2.06891410e-02, 3.16915474e+01
-1.99999988e-01, 8.60010862e-01, 1.32363439e+00, -9.98461962e-01, 2.00054757e-02, 3.16746273e+01
-2.00000003e-01, 8.79146755e-01, 1.30350709e+00, -1.24979341e+00, 2.02152468e-02, 3.16575775e+01
-2.00000003e-01, 9.14750099e-01, 1.30005300e+00, -1.16276181e+00, 2.01030262e-02, 3.16060181e+01
-1.99999988e-01, 8.95161867e-01, 1.33736861e+00, -7.86672652e-01, 1.97543856e-02, 3.16208954e+01
-2.00000018e-01, 9.19412553e-01, 1.27967918e+00, -1.37881148e+00, 2.03140564e-02, 3.16054249e+01
-2.00000018e-01, 9.18112993e-01, 1.25681198e+00, -1.64378762e+00, 2.06597894e-02, 3.16141472e+01
-2.00000003e-01, 7.98341751e-01, 1.41441584e+00, 0.00000000e+00, 1.93845294e-02, 3.17756348e+01
-2.00000003e-01, 8.12800527e-01, 1.41441584e+00, 0.00000000e+00, 1.92807447e-02, 3.17447128e+01
-2.00000003e-01, 8.07221889e-01, 1.39798129e+00, -2.23779753e-01, 1.94792710e-02, 3.17651997e+01
-2.00000003e-01, 8.17597151e-01, 1.40871465e+00, -7.42957592e-02, 1.93377454e-02, 3.17390347e+01
-2.00000003e-01, 7.77098715e-01, 1.37583590e+00, -5.35701215e-01, 2.02508345e-02, 3.18391190e+01
-2.00000003e-01, 7.93752432e-01, 1.36405098e+00, -6.77375793e-01, 1.99890863e-02, 3.18053627e+01
-2.00000003e-01, 7.98490107e-01, 1.37518823e+00, -5.34562409e-01, 1.97795853e-02, 3.17933617e+01
-2.00000003e-01, 8.22649837e-01, 1.35992396e+00, -7.07224309e-01, 1.97495520e-02, 3.17439976e+01
-2.00000003e-01, 8.35310221e-01, 1.35598111e+00, -7.47441590e-01, 1.97285041e-02, 3.17176609e+01
-1.99999988e-01, 8.28977823e-01, 1.41441584e+00, 0.00000000e+00, 1.92256458e-02, 3.17162895e+01
-2.00000003e-01, 8.64600182e-01, 1.41441584e+00, 0.00000000e+00, 1.90590173e-02, 3.16454945e+01
-2.00000003e-01, 8.89603913e-01, 1.41441584e+00, 0.00000000e+00, 1.89532004e-02, 3.16077709e+01
-2.00000003e-01, 8.70150506e-01, 1.39375806e+00, -2.05512613e-01, 1.92228444e-02, 3.16385612e+01
-2.00000003e-01, 8.65256190e-01, 1.37813389e+00, -3.88798535e-01, 1.93995573e-02, 3.16497841e+01
-2.00000003e-01, 8.75371516e-01, 1.37622762e+00, -3.92840147e-01, 1.94023028e-02, 3.16336327e+01
-2.00000003e-01, 9.24928904e-01, 1.38072455e+00, -3.23638618e-01, 1.91647932e-02, 3.15751381e+01
-2.00000003e-01, 8.98892939e-01, 1.38004589e+00, -3.30240786e-01, 1.92495622e-02, 3.16066856e+01
-2.00000003e-01, 9.15371358e-01, 1.39931715e+00, -1.38990253e-01, 1.90041214e-02, 3.15800591e+01
-2.00000003e-01, 9.09341574e-01, 1.41441584e+00, 0.00000000e+00, 1.88752934e-02, 3.15810165e+01
-2.00000003e-01, 8.86111856e-01, 1.35869575e+00, -5.52220225e-01, 1.95303690e-02, 3.16254292e+01
-2.00000018e-01, 9.08603907e-01, 1.34907973e+00, -6.52698874e-01, 1.95732526e-02, 3.15997581e+01
-2.00000003e-01, 8.40093493e-01, 1.35506976e+00, -7.49484301e-01, 1.97299216e-02, 3.17100277e+01
-2.00000003e-01, 8.51271868e-01, 1.34853637e+00, -7.84437597e-01, 1.97519027e-02, 3.16941280e+01
-2.00000003e-01, 9.95210648e-01, 9.73435521e-01, -2.64866948e+00, 2.82601919e-02, 3.16000538e+01
-1.99999988e-01, 9.89174128e-01, 1.03861785e+00, -2.60177636e+00, 2.77003646e-02, 3.15963326e+01
-2.00000003e-01, 9.40395951e-01, 1.11297500e+00, -2.90910578e+00, 2.36938708e-02, 3.16332130e+01
-2.00000003e-01, 9.82641697e-01, 1.06065810e+00, -2.62080789e+00, 2.58244444e-02, 3.15976105e+01
-2.00000003e-01, 9.81500149e-01, 1.12084436e+00, -2.41931558e+00, 2.47811601e-02, 3.15939980e+01
-2.00000003e-01, 1.03256035e+00, 1.01144171e+00, -2.23478413e+00, 4.52782512e-02, 3.15811443e+01
-2.00000003e-01, 1.05266047e+00, 1.01141858e+00, -2.02466726e+00, 9.48923603e-02, 3.15621204e+01
-2.00000003e-01, 1.04083812e+00, 1.06167388e+00, -2.16971374e+00, 6.09042570e-02, 3.15843487e+01
-1.99999988e-01, 1.03300118e+00, 1.06539512e+00, -2.23589802e+00, 5.74661233e-02, 3.15869598e+01
-2.00000003e-01, 1.04219055e+00, 1.06770658e+00, -2.16439581e+00, 6.88195825e-02, 3.15805168e+01
-2.00000003e-01, 1.03685355e+00, 9.86637592e-01, -2.14276004e+00, 4.77088839e-02, 3.15820332e+01
-2.00000003e-01, 1.04056537e+00, 1.06974638e+00, -2.17482495e+00, 6.14825375e-02, 3.15840340e+01
-2.00000003e-01, 1.03546870e+00, 1.07408476e+00, -2.18755078e+00, 5.89707792e-02, 3.15858994e+01
-2.00000003e-01, 9.57727551e-01, 1.14315343e+00, -2.45589256e+00, 2.38257162e-02, 3.16075001e+01
-1.99999988e-01, 9.75699902e-01, 1.21528876e+00, -1.84546673e+00, 2.25248542e-02, 3.15854378e+01
-2.00000003e-01, 9.77983236e-01, 1.21737850e+00, -1.80885363e+00, 2.25932039e-02, 3.15831928e+01
-2.00000003e-01, 9.79138076e-01, 1.16263700e+00, -2.11323071e+00, 2.44703069e-02, 3.15864601e+01
-2.00000003e-01, 9.74094570e-01, 1.21799541e+00, -1.82690370e+00, 2.24761609e-02, 3.15869312e+01
-2.00000003e-01, 9.92705762e-01, 1.14483058e+00, -2.18691611e+00, 2.87917294e-02, 3.15853672e+01
-2.00000003e-01, 1.04505873e+00, 1.17759681e+00, -1.80976701e+00, 6.58130944e-02, 3.15662727e+01
-2.00000003e-01, 9.86584902e-01, 1.21278703e+00, -1.81018925e+00, 2.76353620e-02, 3.15818157e+01
-2.00000003e-01, 1.04263556e+00, 1.20016861e+00, -1.68673110e+00, 6.41020834e-02, 3.15661945e+01
-2.00000018e-01, 1.02189350e+00, 1.16788328e+00, -1.96211362e+00, 4.89105210e-02, 3.15778179e+01
-2.00000003e-01, 1.03300071e+00, 1.12638998e+00, -2.14473820e+00, 6.19205683e-02, 3.15807400e+01
-2.00000003e-01, 1.04766643e+00, 1.13096476e+00, -2.05701280e+00, 7.27889612e-02, 3.15737190e+01
-2.00000003e-01, 1.04622161e+00, 1.12020922e+00, -2.10677838e+00, 6.88571632e-02, 3.15752888e+01
-2.00000003e-01, 1.13150251e+00, 9.43209350e-01, -9.72629488e-01, 1.39733613e+00, 3.09123802e+01
-2.00000003e-01, 1.12957788e+00, 9.96188283e-01, -1.04445648e+00, 1.45674527e+00, 3.07970657e+01
-2.00000003e-01, 1.09515369e+00, 1.05718434e+00, -1.91068876e+00, 4.48321760e-01, 3.14574184e+01
-2.00000003e-01, 1.11552882e+00, 1.08696413e+00, -1.82407022e+00, 9.91968513e-01, 3.11104527e+01
-2.00000003e-01, 1.09349227e+00, 1.10553670e+00, -1.90846562e+00, 4.04252797e-01, 3.14504948e+01
-2.00000003e-01, 1.10470879e+00, 1.02645898e+00, -1.75520766e+00, 7.11536527e-01, 3.13152924e+01
-2.00000003e-01, 1.08888006e+00, 9.75370228e-01, -1.54286504e+00, 3.12960267e-01, 3.14808292e+01
-1.99999988e-01, 1.08894205e+00, 1.03398061e+00, -1.97717857e+00, 3.78515720e-01, 3.14800491e+01
-2.00000003e-01, 1.14085221e+00, 1.03632569e+00, -2.86196160e+00, 2.01072097e+00, 3.01656780e+01
-2.00000003e-01, 1.13396871e+00, 1.03912222e+00, -2.83692479e+00, 1.78205371e+00, 3.03501854e+01
-2.00000003e-01, 1.14087868e+00, 1.03936183e+00, -2.95156932e+00, 2.02035356e+00, 3.01565304e+01
-2.00000003e-01, 1.14094961e+00, 1.04206681e+00, -2.91315055e+00, 1.99724424e+00, 3.01880302e+01
-2.00000003e-01, 1.09648108e+00, 1.04290009e+00, -1.98256230e+00, 4.48291719e-01, 3.14581947e+01
-2.00000018e-01, 1.11915219e+00, 1.06535709e+00, -1.93720293e+00, 1.02986908e+00, 3.10875244e+01
-2.00000003e-01, 1.13632607e+00, 1.07600427e+00, -1.71163249e+00, 1.63005471e+00, 3.07473831e+01
-2.00000003e-01, 1.05132425e+00, 1.06255758e+00, -2.14330912e+00, 1.37159735e-01, 3.15610676e+01
-2.00000003e-01, 1.04470432e+00, 1.07163060e+00, -2.17654967e+00, 8.46241787e-02, 3.15748634e+01
-2.00000003e-01, 1.17196476e+00, 1.01633930e+00, -3.96187878e+00, 2.80785799e+00, 0.00000000e+00
-2.00000003e-01, 1.17196476e+00, 9.92239237e-01, -1.74152970e+00, 2.82234383e+00, 0.00000000e+00
-2.00000003e-01, 1.15734720e+00, 1.00753880e+00, -2.54307127e+00, 2.35394621e+00, 1.11122141e+01
-2.00000003e-01, 1.17196476e+00, 1.06069338e+00, -2.35267329e+00, 2.96874189e+00, 0.00000000e+00
-2.00000003e-01, 1.17196476e+00, 1.05952287e+00, -2.35950613e+00, 2.96602416e+00, 0.00000000e+00
